"Score1","Score2"
-0.0427233245507595,-4.91936154598028
2.8178565524835,-5.74375397606195
1.91700904881118,-3.99362033028254
2.4672534846622,-5.29746665111775
-0.239001386715189,-7.65914726158512
1.10832836346837,-5.6058495368738
-0.477942206681578,-6.57104286326446
-2.21436660305745,-6.07828492488854
2.48154002055658,-6.23324649424855
3.71809545306119,-3.26000611483429
4.89803605851707,-5.33021074208045
3.7746827459127,-3.59522981733588
2.45236592582742,-6.5270423073382
0.550128990696011,-7.29997316833951
0.765181210434675,-7.38138092329629
3.03210787986899,-4.07745764224676
3.76525009213462,-5.39735977939562
2.06143687394102,-5.58126042776612
0.956172158507971,-6.99972754712882
1.1672068988416,-6.55742669832383
4.95578081562387,-4.33011171969969
0.876960807570872,-5.75243667099486
1.49826195947688,-4.70534691822419
0.843517356642932,-2.94175469691903
2.64202558873469,-6.68440005224809
3.15242269859261,-4.70147305104514
3.29463214798366,-5.32129204961713
2.25179549728716,-4.76384009933963
0.507662587285425,-4.77375225704478
2.19339390665247,-4.51970074785102
5.59859633829116,-4.30769851050093
3.15707750839731,-4.75564678217796
4.39030074787143,-2.3691774616821
8.27721395660678,-5.87643360929238
6.72799778185546,-6.05363799535681
2.51884164644586,-2.52664734174428
0.680337694646576,-7.09759308403506
0.583272265632249,-4.83066814970277
2.0022147557389,-8.60908579526383
4.71298160820459,-3.59021417904653
3.99695829588673,-3.55792228871717
1.93111223104432,-9.04655854985843
1.60536889985162,-5.65082212439947
4.66494417654144,-2.93474250615395
2.55465793505527,-5.86086589597574
4.46434637297675,-6.6910264831811
3.13672056081211,-1.48980846523783
2.07326488475039,-6.19884782935861
0.290959777319432,-5.38327056188314
6.1898102457242,-5.76865531088167
5.13910384434103,-2.71388898791231
2.86748021700476,-5.62510754271197
2.66371837897611,-3.81644416218771
-0.250870977195251,-6.65678016029755
-0.499765560446401,-6.85524489890772
4.45123958199656,-6.49323135748471
4.23505814291404,-3.86279150606719
5.27578748592231,-5.00368813101297
1.2742689307301,-3.79587989961772
4.69394840806632,-6.40519327097841
3.71814267298992,-5.26650599283854
1.55171268356165,-3.81426283930508
3.83540105941548,-6.37070296795028
4.95078203595253,-5.61574120638158
2.77359163378432,-6.11908852893401
2.69893965313612,-4.73139474882191
2.66382570513948,-3.7715975716868
1.24671707702333,-4.45336085273392
5.2100911577179,-5.68683080854656
4.85988442481448,-5.25196742634203
3.03294376595236,-7.84714360515299
2.77021318056151,-5.04784930830354
5.58736745764846,-4.80275875474618
1.30658976703884,-3.5355960123386
5.28035456468013,-5.38916845324042
1.65936422972935,-6.6600643842812
3.37246830561913,-6.23777994933998
2.59366399617949,-3.1086013314111
4.93017204105026,-3.73987838593165
6.65130516709916,-5.41672024015225
0.267379605123923,-4.87601501565136
3.80628210622499,-4.84965185852298
4.43296747820929,-3.41509140927035
2.68307860145464,-4.96729412145347
3.78786834456983,-5.18328660861705
2.09142039186329,-3.81576052210918
0.919025316600812,-3.52780020395395
1.97224621004985,-5.55265232348299
2.80147159426753,-6.42970062618472
3.97714431488121,-4.36640628508249
3.84572944672519,-5.49837655694768
0.149093554756939,-6.14528400288435
2.17496916623882,-5.19392769379267
5.76900734209393,-7.81862381032041
1.95675773590228,-4.72904425978197
0.753676531789939,-6.42356662669851
3.10589114779739,-5.46082487587133
0.00380480977314262,-5.57744931266777
3.18861507659875,-3.66103699258688
2.26969752461942,-3.77323180598432
4.62767156387701,-4.67213871540725
0.610964532427629,-7.25968546359743
4.63558574504028,-4.43228675314132
1.13912377088743,-3.69814920210711
1.21261349109699,-4.93784848690342
0.82307180200161,-4.11197038205315
5.00487664798588,-4.68698392798873
3.90486516523877,-7.05171968895818
4.86852723931726,-4.91075204994814
0.682570748928533,-6.31854711333806
2.49651466385649,-4.88923394054934
2.94930373076528,-4.59927768886887
2.21670169833866,-3.24971880454434
4.29543852740095,-5.04927603816339
5.33350634394885,-5.80180751494112
1.95248210480158,-1.27584871057046
2.6577078562963,-3.19986398930698
0.7712340926123,-5.59481051825142
2.78781986299874,-1.18148257137368
1.67125482470579,-4.85271274950396
1.34599675683072,-3.49876562671634
6.53621835740135,-4.85592673629498
6.35238163028103,-5.10387240720488
7.32460144669859,-4.46902514249546
3.50956867192872,-6.76502802307018
0.410341958321464,-4.48323861694103
4.60101911483632,-7.39595359457255
3.06293981782267,-5.05282689195842
5.29545487929451,-6.88564541676199
2.898772487088,-7.44694766240461
3.66950854970614,-4.31845168752839
3.95793362860113,-3.15235460966185
1.66685314186722,-4.97960161051249
2.34798020440351,-6.7642047979351
4.70279940448686,-4.8849885554822
2.48169815091083,-5.19792916631754
2.39524033769539,-6.64998072796473
1.43104368603708,-5.10458505979862
2.42930024647548,-6.92614361253556
5.72200716276567,-6.5811363875482
-1.53716399167157,-4.79004494894943
1.61866812405519,-3.40083837947903
4.662887884297,-6.36351708751914
1.45918122840481,-4.57181310854781
-0.0874327490263915,-5.16544528337601
5.41301138400974,-3.46460442155904
1.86513592823725,-5.17535318106918
6.46545251496012,-4.35007701749336
2.78519630121,-4.56919174844556
2.47465817651669,-3.80159020009067
3.34264696240693,-5.38263356318782
1.41047254508023,-4.54085770016289
4.14206786947773,-5.45696261485813
1.74915012392273,-2.76698479525961
3.20184238005167,-4.78699798945525
0.715676508167338,-2.93430538814402
4.04559373753261,-3.39016914057831
0.541058791483873,-4.91037574262768
2.49115783198866,-4.1804619708019
2.08005224314709,-6.96431900444166
2.77165192337458,-5.12705247303819
1.59890951755414,-3.4087166909687
2.95669721927841,-3.57488561487308
5.8597223495999,-3.66308816041769
3.40255705782826,-4.5380596550645
3.33490829195073,-4.02759853912418
5.75624600136852,-4.69493648673426
2.4332363810419,-5.30974706979937
4.67558191128921,-3.36289196337806
4.27082943918678,-4.99021669175233
5.6863548797555,-4.31911756154367
-0.39991323748832,-5.77409867977947
-0.485254497116457,-4.91849838855269
2.37196455645334,-4.16345172404387
1.11635596032747,-7.12410357625488
2.04091799966477,-3.65068327596739
2.59401437809733,-4.61095959322925
0.814489216401504,-5.98747668904965
0.333480855791753,-6.11137492903027
2.40292074566066,-5.74251049752442
4.91739715466978,-5.83305815834808
1.80826649015183,-4.33450514881365
1.21666708508103,-5.90504726723996
2.73603785125561,-4.89317797202414
1.13327401362577,-4.79077891941779
1.55048525686283,-7.28460328906947
4.4807608952708,-3.62437733311703
4.16159133545079,-4.25150982382643
2.44572889880262,-2.96201307471206
2.4184337823572,-4.35420347490067
3.10421569781069,-0.722186731316254
4.87887313111277,-6.59471254936075
1.09645645990418,-4.31652765337831
1.88027651622373,-3.48294234627297
4.3649747740686,-4.81636215584086
2.96776019561584,-6.17107004207531
2.63660251886015,-6.24181002525587
3.91056763450414,-5.70757640662135
2.07365032165427,-4.88895128117133
3.34310289763379,-5.49402064899481
5.48803191415676,-5.99424676660027
2.32014762735018,-4.75526698338089
1.84613056099008,-5.78025289708446
1.52490089154557,-4.04278849662599
1.01255240636246,-8.15075925008962
1.56282657400425,-7.4714831716425
5.78072998301115,-4.98879470405306
2.57016983115957,-6.87240929805638
1.84652629927744,-4.51104333839521
0.92292068346338,-7.29359163515928
7.09720483055902,-4.98799039964744
0.899239068359059,-6.53345669835907
1.89796573597032,-4.53927384068716
2.50116127295871,-4.58858566657522
2.32095559511998,-9.08731348280171
2.8667906444565,-3.78673856791669
1.44901315907254,-5.8963133953585
2.49034818730721,-4.31731742875163
2.87036062602095,-6.10628670200182
1.03620988534749,-5.35784736534975
2.03395401195126,-8.38166092275749
3.42759410885669,-4.42806876844994
5.60670322483496,-2.62397735322771
1.87297090533486,-2.82325163406643
2.09527101370541,-4.93941350234116
3.50323251485314,-4.15313011177842
5.17013640610837,-5.7961349987923
3.85075993089217,-6.2526629795041
3.49100124629854,-4.34789797899246
0.871981041071498,-4.18944036674739
0.805507193046859,-5.8946447831032
5.20076257067117,-5.91105314576637
2.19373027998041,-6.7898555762912
4.90025271311851,-5.53163633528341
2.69790698812541,-6.13998101693068
5.01610087780936,-4.76247378364795
4.69749526608587,-6.08553140418253
2.28777155147513,-6.67590876956682
4.34221610522746,-4.95112975785829
3.50757763302184,-3.63255759010485
3.57365083197768,-5.98212631058605
3.20037495807921,-4.79116727759796
4.01672043065948,-5.7410257921568
4.33933683981616,-3.74037451263541
2.47810423722724,-4.82930174170678
2.25445705728141,-6.9050170353299
4.53876589626145,-5.94030714992964
3.33198091560038,-5.57240463571038
2.54469592842021,-5.89405266677538
3.06010069182933,-5.9302287107221
2.08217415388563,-6.45519846585291
3.19817218862019,-3.69481501879372
2.70240203788018,-4.69755862640472
1.64978394637407,-4.82201311739127
8.54519136663822,-5.76757811312303
3.23942711159905,-5.284332135075
2.8822667495439,-6.43440874987457
4.59938029588568,-4.50577927251352
4.11881642076149,-3.74481893489012
1.57636213340889,-4.55747690949841
2.70091156009043,-3.9412927227884
0.545165275249083,-5.4783980152217
1.99581333500782,-4.99864459340248
1.58555981766781,-8.38161273051073
4.63796943840957,-2.69070859741453
-1.36587408740643,-5.40724516767337
3.86691552815134,-3.88530154444769
2.75035534023467,-3.82588123491913
3.12844691498157,-5.2274291376918
0.922757382790706,-4.86395728049318
3.44725250289972,-4.93572917080058
2.07794333570514,-5.24481589403439
5.15511709726912,-5.17288135865167
2.42048840156081,-6.75335686283449
-0.709074836314591,-4.256896698336
0.939473852635165,-7.18964587635428
0.0456089456015801,-7.85986520715734
1.64775726163768,-5.97968457495463
5.80358815421493,-4.82784215041404
1.97554295957705,-6.94475761212251
3.5569386945439,-6.69202554407724
0.647736643482846,-6.88678943144051
2.97235621478771,-5.65274817974226
2.07492865560161,-6.56095105886686
1.84256841435981,-3.77982099193429
1.18138109786246,-4.7351359672368
3.74712367639443,-5.41543765168296
1.88333941556046,-7.24683516362104
0.927764336216763,-5.32523293530466
4.69485166807515,-5.65344908916372
3.59841507342987,-6.10396430503924
3.79804719465486,-5.58613809463538
1.16102594016074,-5.1281955714542
0.988316171837676,-4.54444137423771
3.9228916268206,-6.11871098542748
7.84390519162336,-5.72585426337886
4.17780068464845,-5.93180302835227
5.92489101199962,-5.07619630708035
1.01099185884794,-6.77827963661253
-1.50068193277692,-5.17060112853113
1.0729249918051,-6.27235064508623
1.30183696527348,-7.17727550071239
1.36689310749831,-5.4659583974501
5.47071550867574,-5.02916981703432
3.90115888734227,-6.08647109200671
3.28275700317977,-5.19102495810789
4.29590529264392,-1.6796468299894
3.32752417726241,-4.10063196888286
0.896458278095734,-7.21056922876796
4.55705560269908,-5.59310811266678
8.11504180187931,-5.7596197002313
2.75249823679639,-2.35933561041996
1.53294913115981,-8.44304005110225
2.50850068707479,-7.71283982953369
4.18235987539598,-3.50756322264571
1.72971154988125,-2.36445829633869
2.43972931286412,-7.60731072697313
1.20571272868565,-7.35064107824723
6.19089194616318,-3.04001328834923
1.77170886336646,-6.73969618304275
2.56344791078191,-4.74833813112221
3.59254050052042,-4.04253210092317
2.8365929383866,-6.94508716034125
5.8117500844843,-3.88675915323839
-0.0184611092372331,-2.62086008161872
3.78877631083457,-4.0835233364188
-1.40216891227385,-5.19227949072223
3.65868803577864,-2.9699567064184
0.0110501273664101,-6.66816144106349
-1.02287736997425,-3.53414402734241
4.11861841483033,-4.84876310420433
1.1520277334571,-5.88114402054643
4.56572237214611,-6.15282819659764
1.37430142567286,-6.30685866107126
3.90067688721958,-6.51853632767205
5.53766481700599,-4.88579474461501
2.78336854147678,-5.71578110891731
2.12288243651682,-6.35053419569764
0.087117849925822,-4.32577473257609
2.67644784307726,-2.66502585230586
1.72540680502152,-5.83276570280934
1.08586485194606,-6.28343676260365
2.32857614701541,-5.36725329590563
1.62535396146889,-5.3487375671926
-0.0158783057088507,-3.62259828905167
3.57573518488762,-7.22055742855683
3.72053250197857,-4.17535970616416
4.57835371682862,-7.87931795274052
2.84727415463815,-3.94631025935992
4.37230763126829,-2.06076196201486
3.0951848532481,-6.17611364361856
3.66363610391869,-5.82774326843449
4.73382984746225,-5.84797464249872
3.04439679510688,-5.34014514000959
7.09561290449103,-1.97894138907959
0.801017438793848,-4.8869230766025
0.855813396484782,-5.31098280305167
1.09187104300819,-4.15568504602865
4.87575686292456,-3.25576636153399
2.20988005555447,-4.36003766385691
5.82471240029969,-4.64805632227451
-0.0107057295757009,-5.8047158099786
5.14830629500999,-4.01846758890899
-0.318169534047746,-5.29042763185105
6.39894573846098,-5.13953481935485
-0.26644978917739,-4.81814008666614
1.07495645865202,-4.86706788197257
3.25095512816647,-3.54949985127582
2.63762275330312,-8.20901391263474
0.462657794342058,-4.5076146881054
1.93468507953874,-9.44158723232451
3.39490923906022,-3.78345520731003
-0.325805697692915,-4.86724301917765
-0.0708329413577322,-6.61526890669837
-0.674204369958955,-7.94508306977429
1.01896056368253,-7.02367183512491
0.669075321170114,-5.38596932126904
0.0280051250987332,-5.38330935809804
4.12246963124022,-5.30290825054649
6.23370449724276,-3.79045173616381
0.588010612902764,-4.06942056669501
0.580487902061394,-7.04752171086791
3.65470676632426,-5.77083886488158
1.3516221778865,-6.33959610351537
1.73843485145192,-5.45103192310835
0.475090378946417,-7.03944259911562
3.60432932570768,-6.01180500569604
3.0717244153938,-6.32326480759798
4.1611292872113,-2.88389541538688
4.126122448311,-4.03023792223004
3.91017731075169,-3.94471388518919
3.88179552877766,-6.40774189424559
6.04311866105242,-1.35607775037614
3.99418203625789,-4.79635370318464
2.03843166534616,-4.96338600875342
3.29204651550701,-6.097203686277
5.62368899355812,-4.24714552606564
0.513830394664398,-6.41234725761305
2.20884632745304,-2.94831360658456
2.60252573739896,-4.81683440169583
3.06735133461375,-6.37981692204705
4.29591542514224,-5.9235766084615
1.80883458623865,-6.07248503691247
1.85427046630153,-4.44672797189745
4.1416128824688,-6.19341929957127
3.20199706032251,-2.71586009276081
2.14419117469039,-4.38120546012565
3.15516495597709,-4.79498970849579
2.26944429490646,-4.79093805627788
4.90924726780096,-4.3549134146147
0.8851144483346,-5.91769425767561
4.14553298613863,-3.64020742077781
5.44959901266052,-6.07009712902931
1.90589627131928,-6.502441231613
3.96885661112179,-5.25715463227435
6.05384782678563,-4.12011772654154
4.70385685356158,-4.51195751137064
2.97716212207491,-3.10410930990821
0.671200050567197,-5.76022590983989
2.94650959311332,-5.81781144729714
2.46243064092446,-2.82911178415562
3.90552431223077,-4.13292159594924
3.35112063231749,-6.49888097854236
1.13307018555953,-4.20014342926195
0.649514452912954,-5.45195819480071
2.56848568572147,-7.08997183195445
3.24689545270608,-5.45952300279219
2.50508135531207,-8.70408057059973
2.53208310855322,-6.37923877805015
2.96430304045825,-5.50533521722254
5.66921393120488,-4.61421624466458
4.02101332568523,-4.90875457116809
3.53424769354499,-4.95241419576321
1.8907287425,-4.8908693680726
0.457501622485758,-3.97615874269323
3.4986154663294,-5.99725587627728
3.13340263485216,-6.05670348492173
2.79236907868016,-6.62231944037856
2.48438195162849,-8.1019832245084
1.5493842939004,-1.08026418670509
4.64279592463842,-4.47112810892006
0.172912471172374,-6.39358979324624
4.25524537344137,-6.08587183180421
3.26167700643119,-6.08113735705377
4.76370782256876,-5.41998107334928
1.96083863619443,-3.58128187680229
0.230933029751597,-6.78412928039509
2.81062912443287,-7.3652814346701
3.22533303041711,-3.60921272823634
6.52012072727394,-7.09425712544057
1.68147232974947,-7.9569816614505
2.31776011052241,-4.07907712083982
2.12742444610017,-4.14665192976394
3.64110228532364,-4.52341246023243
5.0724530002451,-4.44280809058964
1.04066025404833,-4.88919444115675
3.75152659591512,-7.26496171232078
4.50028878767786,-5.32478554897724
1.58042478210257,-3.75888833191584
2.85270514683702,-4.88233591649097
3.96067938111202,-6.26625998620253
2.31596224165423,-6.29099715020831
4.36249891750874,-5.20434381606472
2.43242097213729,-5.31772455502267
2.56666625642524,-5.8464865191036
-1.62814839098788,-4.16002037870353
3.56706819369455,-5.09232365317049
5.59348974463058,-4.71678177144347
3.64320832594662,-5.28034745432518
2.32908856186131,-6.46977164894117
2.84105377685787,-5.69064522454024
5.25488861089688,-3.15598949073988
2.69530605885308,-5.87396296395925
3.08469654816906,-6.47089532761844
2.9502524372388,-3.60372173671139
-0.875194106502992,-5.93971580852517
4.47300726650387,-6.54044621805866
6.11407548284466,-4.54928254751336
2.83047231894867,-5.13612504092414
3.64072058769758,-4.32176131387816
3.03096578155388,-3.22657720728095
3.18290420957411,-2.92927463659454
2.47453472117496,-4.22178897945873
4.01655123447246,-3.39517485972139
4.72865032022027,-5.78783295790397
4.00876507444492,-2.27026393080182
2.6270745892911,-5.50279501969755
2.84227406880901,-5.85207770539305
4.21253013141299,-6.57331937410183
-0.76793327290438,-7.5198514346675
3.75600742203497,-5.62549580719477
5.05256349527719,-6.85839997583674
1.1039191498323,-6.14618417290248
1.10791966682143,-5.15048043482143
2.85691898364471,-5.95080356774965
2.38632062894021,-4.98635284376936
3.09238501305076,-5.45535594020373
1.33446648526302,-7.21460185370789
3.79369158674614,-5.86235936566697
4.27826395912967,-6.0419893373802
3.81959026996825,-4.86498852177456
1.40560905832196,-6.25150050134842
4.14503740776347,-6.44596922540123
1.51369327165557,-8.01107044943603
4.25064343517044,-6.83845774639425
-1.69385892039329,-5.83952797192943
0.713420513753153,-5.91365684372356
2.73719934142151,-5.20982682020245
3.55126473947209,-2.8784925308956
2.30661567027992,-3.87481514147531
-0.0127937586041686,-5.18621292400879
3.78159230736189,-6.7086280027364
0.702739124819138,-6.34479856149827
1.84884417445761,-5.52926021007307
1.05249559615963,-3.18076155375752
0.346817208736801,-5.06480282014998
4.02997008302354,-4.56184185849884
2.38302737525525,-6.19305961883633
2.03243642984565,-5.68381688579258
5.26785438676873,-5.37513189093036
0.417343580678667,-3.95015646152817
4.93086652960344,-2.21215426956525
-0.994833214636492,-4.27669406001564
1.7955142725388,-5.17984459662296
0.716015613192789,-5.74997965319611
3.79619842362363,-4.64372347660159
1.6914740720422,-4.08171724228295
2.76275026110168,-5.19519256877345
3.97972942894676,-4.72066806011939
2.94781743388114,-5.41209627334993
0.219134707363269,-5.01637873921512
3.28419150439594,-7.31831337966991
3.52797646073039,-4.4956618656317
4.31797514703946,-5.18968899327344
1.46484073890271,-2.75578283647422
1.64791339207068,-6.3171261798918
4.35180009743022,-4.09930224965881
2.77597749514349,-6.3560355335558
-1.80925186633461,-5.43535183611367
4.43136519107917,-3.12853231817049
0.882370696851505,-5.67512954070852
4.18788020371132,-6.61954945636475
1.62021480530957,-6.52994127735474
2.44074644176929,-4.46245511527795
2.71106430453092,-3.61060795439836
1.77968895335008,-5.24005606101419
1.71782200400816,-8.18141259424948
3.91281136539328,-3.85348796090887
4.14873735031834,-4.72926203482413
1.23074376182164,-1.4100325074261
2.64634515111141,-3.36224852954343
3.39668333976683,-3.7548558255872
2.38589109074951,-5.12516559514859
1.85995984871267,-5.8349853839763
2.13261887305163,-8.52863807922432
2.03680326677624,-4.02014453889134
1.39337701835737,-4.1762123190519
2.04412227128411,-2.37459761082366
-0.682194157530761,-7.31385113075917
3.18884968166482,-1.97240857541426
2.83765947636186,-6.05850233368192
3.40401629396233,-2.06372462262341
4.76846156123558,-6.7099975492417
2.71426280742109,-7.96437335653504
0.375751765172815,-2.97435768396155
1.79682801080655,-4.76840153005608
3.36426660376915,-6.84713954358219
5.73010280237173,-6.18615057717672
1.83109603220511,-7.34487821502752
2.03669864609818,-7.42226820722747
1.99561405387052,-4.50527672945926
3.91132883206955,-4.9190465307698
0.832019319212126,-4.27086591653736
1.06884643525395,-3.21404780638156
0.141056925175405,-7.95652711998556
4.27596088579341,-5.32558000802312
1.42191645848142,-7.79883390873163
3.31057030557277,-4.69933558623844
4.05235520327613,-6.95485869644212
0.846838277673891,-4.02966780414025
1.76589047922113,-4.91814628599547
0.114760839570014,-5.01024641577489
1.69696646120276,-7.19891763632804
4.61587094990687,-5.98445196892938
2.65503780278837,-5.12766765737289
2.48146204183833,-3.10050431621137
3.21733871043344,-4.27258314774821
4.84587001326703,-5.12157232211043
3.73434403077614,-5.106757752758
4.98685962816841,-5.19593925840563
2.24530612247058,-2.65278982049452
4.3172599581135,-5.43168177605784
3.90615868662793,-3.3648131510398
5.98656222445788,-4.72420898562544
5.42682616443339,-6.52616683251796
5.19392565456641,-4.33284599938798
2.55616158693787,-5.36395595686062
4.74797091316384,-4.02602865568334
1.44974677457903,-8.08327266583123
1.88122634200637,-6.04565360956955
3.77525054548936,-5.65093723315554
2.5255617773913,-3.49828083644252
0.272654231657532,-3.04353981877996
5.20762534263235,-6.07130290605505
-1.16051581395431,-6.21007630085691
4.90934965061267,-3.79721568513382
4.34468334705861,-4.55182368818182
4.89890055644211,-3.47181600783234
2.5060675327509,-5.05629524263052
2.03783885859688,-5.02842073386521
2.33914926462374,-4.94193932182869
2.52140418612012,-5.31352591502364
3.46806542545394,-6.11041435587199
2.55099549732479,-5.2721602521474
3.6431600915282,-4.65943763936582
3.59024014066728,-5.64823218955723
2.60947735484462,-4.60512910566386
2.56910434833877,-6.88380986796074
2.58847831535169,-4.93070711873144
3.42983153754603,-5.11045966850152
2.09662969882577,-4.01780819532139
-0.344095997925261,-3.22072079143191
-0.58232186757511,-4.69939273793356
3.10258201267224,-4.99525504095981
1.72213555554881,-3.65321623315624
2.49998080454198,-7.03047353222103
1.83331243332008,-4.22596251260584
3.96725322998188,-6.02448715855777
6.04487138541648,-2.64360113168071
1.62184820926488,-6.67057677154481
1.31008651866406,-4.90069059695491
3.76324444945955,-6.0768680747557
0.923272976254346,-8.53366108592314
5.98195744784073,-5.87005593856196
2.28954982450362,-8.07440953013983
2.38771673725411,-7.15032702342056
4.16320120899786,-6.01091728791114
2.36869592031024,-8.13884562484961
2.05776907092637,-3.22172299109902
1.43125878654607,-4.6619685629579
3.44563433314191,-5.24468932642468
2.60960992220564,-4.42010225393073
2.73912980586331,-5.75536213952373
2.90574660497033,-5.28704375884158
3.15056931212665,-5.139151489206
3.26510795399472,-6.09447463242227
0.0180005289029259,-6.25870043412911
1.09469060205176,-3.69164754834086
1.53091455311275,-5.93949334260795
2.42821156459585,-4.8900263751497
3.90856723710474,-5.45078728671056
2.34422635568746,-6.00472139692769
0.0685052986042808,-4.92446861103086
4.01239800346433,-5.88218729594555
0.337680037685227,-4.58909513264755
